STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_prc,Components of energy prices,nrg_cons,Energy consumption,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,AT,Austria,2021,,0.0150,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,AT,Austria,2022,,0.0102,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,AT,Austria,2023,,0.0016,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,AT,Austria,2024,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2018,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2019,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2020,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2021,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2022,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2023,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BA,Bosnia and Herzegovina,2024,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2017,,0.0000,,e,estimated,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2018,,0.0019,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2019,,0.0021,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2020,,0.0019,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2021,,0.0019,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2022,,0.0161,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2023,,0.0127,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BE,Belgium,2024,,0.0161,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2017,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2018,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2019,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2020,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2021,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2022,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2023,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,BG,Bulgaria,2024,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2017,,0.0027,,d,definition differs (see metadata),,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2018,,0.0078,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2019,,0.0153,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2020,,0.0153,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2021,,0.0345,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2022,,0.0609,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2023,,0.0704,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CY,Cyprus,2024,,0.0518,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2017,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2018,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2019,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2020,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2021,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2022,,0.0012,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2023,,0.0012,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,CZ,Czechia,2024,,0.0011,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2019,,0.0205,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2020,,0.0205,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2021,,0.0205,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2022,,0.0205,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2023,,0.0205,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DE,Germany,2024,,0.0205,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2017,,0.0726,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2018,,0.0724,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2019,,0.0750,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2020,,0.0527,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2021,,0.0331,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2022,,0.0302,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2023,,0.0131,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,DK,Denmark,2024,,0.0280,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,,0.0187,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,,0.0177,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,,0.0170,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2022,,0.0076,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,,0.0115,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2024,,0.0146,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2017,,0.0045,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2018,,0.0045,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2019,,0.0045,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2020,,0.0023,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2021,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2022,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2023,,0.0010,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EE,Estonia,2024,,0.0013,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2017,,0.0000,,,,,
dataflow,ESTAT:NRG_PC_205_C$DEFAULTVIEW(1.0),Electricity prices components for non-household consumers - annual data (from 2007 onwards),A,Annual,TAX_ENV,Environmental taxes,MWH_LT20,Consumption less than 20 MWh - band IA,EUR,Euro,EL,Greece,2018,,0.0000,,,,,
